subject_id,timestamp,hr,hrv,steps,sleep_flag,device_model
subj_03,2025-05-07T10:31:00,62,76,25,0,model_X
subj_03,2025-05-07T10:32:00,74,87,0,0,model_X
subj_03,2025-05-07T10:33:00,78,63,23,0,model_X
subj_03,2025-05-07T10:34:00,82,64,1,0,model_X
subj_03,2025-05-07T10:35:00,71,44,0,0,model_X
subj_03,2025-05-07T10:36:00,74,55,0,0,model_X
subj_03,2025-05-07T10:37:00,77,47,0,0,model_X
subj_03,2025-05-07T10:38:00,69,64,8,0,model_X
subj_03,2025-05-07T10:39:00,74,48,7,0,model_X
subj_03,2025-05-07T10:40:00,81,36,23,0,model_X
subj_03,2025-05-07T10:41:00,76,52,0,0,model_X
subj_03,2025-05-07T10:42:00,65,46,0,0,model_X
subj_03,2025-05-07T10:43:00,91,59,23,0,model_X
subj_03,2025-05-07T10:44:00,68,59,17,0,model_X
subj_03,2025-05-07T10:45:00,78,48,5,0,model_X
subj_03,2025-05-07T10:46:00,55,64,0,0,model_X
subj_03,2025-05-07T10:47:00,54,57,15,0,model_X
subj_03,2025-05-07T10:48:00,72,54,11,0,model_X
subj_03,2025-05-07T10:49:00,88,79,34,0,model_X
subj_03,2025-05-07T10:50:00,80,54,18,0,model_X
subj_03,2025-05-07T10:51:00,68,20,0,0,model_X
subj_03,2025-05-07T10:52:00,64,84,4,0,model_X
subj_03,2025-05-07T10:53:00,76,47,0,0,model_X
subj_03,2025-05-07T10:54:00,79,49,21,0,model_X
subj_03,2025-05-07T10:55:00,73,35,3,0,model_X
subj_03,2025-05-07T10:56:00,80,47,4,0,model_X
subj_03,2025-05-07T10:57:00,71,50,0,0,model_X
subj_03,2025-05-07T10:58:00,55,84,19,0,model_X
subj_03,2025-05-07T10:59:00,52,50,27,0,model_X
subj_03,2025-05-07T11:00:00,56,53,16,0,model_X
subj_03,2025-05-07T11:01:00,69,49,10,0,model_X
subj_03,2025-05-07T11:02:00,56,49,0,0,model_X
subj_03,2025-05-07T11:03:00,73,34,15,0,model_X
subj_03,2025-05-07T11:04:00,89,73,0,0,model_X
subj_03,2025-05-07T11:05:00,60,43,0,0,model_X
subj_03,2025-05-07T11:06:00,60,71,53,0,model_X
subj_03,2025-05-07T11:07:00,58,62,0,0,model_X
subj_03,2025-05-07T11:08:00,71,55,0,0,model_X
subj_03,2025-05-07T11:09:00,51,50,4,0,model_X
subj_03,2025-05-07T11:10:00,85,45,18,0,model_X
subj_03,2025-05-07T11:11:00,71,96,0,0,model_X
subj_03,2025-05-07T11:12:00,72,43,33,0,model_X
subj_03,2025-05-07T11:13:00,77,44,14,0,model_X
subj_03,2025-05-07T11:14:00,59,43,1,0,model_X
subj_03,2025-05-07T11:15:00,90,51,1,0,model_X
subj_03,2025-05-07T11:16:00,74,48,7,0,model_X
subj_03,2025-05-07T11:17:00,69,46,3,0,model_X
subj_03,2025-05-07T11:18:00,82,32,10,0,model_X
subj_03,2025-05-07T11:19:00,57,79,13,0,model_X
subj_03,2025-05-07T11:20:00,70,61,25,0,model_X
subj_03,2025-05-07T11:21:00,66,72,28,0,model_X
subj_03,2025-05-07T11:22:00,69,53,0,0,model_X
subj_03,2025-05-07T11:23:00,57,66,9,0,model_X
subj_03,2025-05-07T11:24:00,43,50,0,0,model_X
subj_03,2025-05-07T11:25:00,73,41,0,0,model_X
subj_03,2025-05-07T11:26:00,57,58,18,0,model_X
subj_03,2025-05-07T11:27:00,60,68,2,0,model_X
subj_03,2025-05-07T11:28:00,74,50,36,0,model_X
subj_03,2025-05-07T11:29:00,67,56,0,0,model_X
subj_03,2025-05-07T11:30:00,74,60,6,0,model_X
subj_03,2025-05-07T11:31:00,48,56,0,0,model_X
subj_03,2025-05-07T11:32:00,63,54,19,0,model_X
subj_03,2025-05-07T11:33:00,62,70,0,0,model_X
subj_03,2025-05-07T11:34:00,89,37,22,0,model_X
subj_03,2025-05-07T11:35:00,71,69,4,0,model_X
subj_03,2025-05-07T11:36:00,62,51,0,0,model_X
subj_03,2025-05-07T11:37:00,83,60,0,0,model_X
subj_03,2025-05-07T11:38:00,48,95,6,0,model_X
subj_03,2025-05-07T11:39:00,56,47,22,0,model_X
subj_03,2025-05-07T11:40:00,61,65,3,0,model_X
subj_03,2025-05-07T11:41:00,74,35,16,0,model_X
subj_03,2025-05-07T11:42:00,65,57,30,0,model_X
subj_03,2025-05-07T11:43:00,76,62,17,0,model_X
subj_03,2025-05-07T11:44:00,71,40,0,0,model_X
subj_03,2025-05-07T11:45:00,65,39,11,0,model_X
subj_03,2025-05-07T11:46:00,60,48,0,0,model_X
subj_03,2025-05-07T11:47:00,70,47,13,0,model_X
subj_03,2025-05-07T11:48:00,69,37,8,0,model_X
subj_03,2025-05-07T11:49:00,72,64,24,0,model_X
subj_03,2025-05-07T11:50:00,77,58,12,0,model_X
subj_03,2025-05-07T11:51:00,74,46,0,0,model_X
subj_03,2025-05-07T11:52:00,65,69,0,0,model_X
subj_03,2025-05-07T11:53:00,50,53,1,0,model_X
subj_03,2025-05-07T11:54:00,87,71,14,0,model_X
subj_03,2025-05-07T11:55:00,67,45,0,0,model_X
subj_03,2025-05-07T11:56:00,70,37,0,0,model_X
subj_03,2025-05-07T11:57:00,71,78,1,0,model_X
subj_03,2025-05-07T11:58:00,75,46,30,0,model_X
subj_03,2025-05-07T11:59:00,72,54,16,0,model_X
subj_03,2025-05-07T12:00:00,73,50,18,0,model_X
subj_03,2025-05-07T12:01:00,73,56,2,0,model_X
subj_03,2025-05-07T12:02:00,72,49,1,0,model_X
subj_03,2025-05-07T12:03:00,71,31,1,0,model_X
subj_03,2025-05-07T12:04:00,72,69,0,0,model_X
subj_03,2025-05-07T12:05:00,59,50,5,0,model_X
subj_03,2025-05-07T12:06:00,75,38,0,0,model_X
subj_03,2025-05-07T12:07:00,93,62,0,0,model_X
subj_03,2025-05-07T12:08:00,71,13,8,0,model_X
subj_03,2025-05-07T12:09:00,65,68,0,0,model_X
subj_03,2025-05-07T12:10:00,62,68,0,0,model_X
subj_03,2025-05-07T12:11:00,68,72,11,0,model_X
subj_03,2025-05-07T12:12:00,80,78,0,0,model_X
subj_03,2025-05-07T12:13:00,73,42,0,0,model_X
subj_03,2025-05-07T12:14:00,74,53,22,0,model_X
subj_03,2025-05-07T12:15:00,53,63,21,0,model_X
subj_03,2025-05-07T12:16:00,71,59,8,0,model_X
subj_03,2025-05-07T12:17:00,71,43,19,0,model_X
subj_03,2025-05-07T12:18:00,55,31,9,0,model_X
subj_03,2025-05-07T12:19:00,79,58,0,0,model_X
subj_03,2025-05-07T12:20:00,67,39,25,0,model_X
subj_03,2025-05-07T12:21:00,40,43,20,0,model_X
subj_03,2025-05-07T12:22:00,62,29,28,0,model_X
subj_03,2025-05-07T12:23:00,82,64,3,0,model_X
subj_03,2025-05-07T12:24:00,76,61,0,0,model_X
subj_03,2025-05-07T12:25:00,69,45,0,0,model_X
subj_03,2025-05-07T12:26:00,81,51,7,0,model_X
subj_03,2025-05-07T12:27:00,79,53,14,0,model_X
subj_03,2025-05-07T12:28:00,70,58,32,0,model_X
subj_03,2025-05-07T12:29:00,63,70,5,0,model_X
subj_03,2025-05-07T12:30:00,78,54,0,0,model_X
subj_03,2025-05-07T12:31:00,64,74,21,0,model_X
subj_03,2025-05-07T12:32:00,60,61,26,0,model_X
subj_03,2025-05-07T12:33:00,70,26,3,0,model_X
subj_03,2025-05-07T12:34:00,58,59,27,0,model_X
subj_03,2025-05-07T12:35:00,65,67,0,0,model_X
subj_03,2025-05-07T12:36:00,74,51,14,0,model_X
subj_03,2025-05-07T12:37:00,58,61,5,0,model_X
subj_03,2025-05-07T12:38:00,67,80,0,0,model_X
subj_03,2025-05-07T12:39:00,79,52,28,0,model_X
subj_03,2025-05-07T12:40:00,82,60,17,0,model_X
subj_03,2025-05-07T12:41:00,85,69,18,0,model_X
subj_03,2025-05-07T12:42:00,58,62,29,0,model_X
subj_03,2025-05-07T12:43:00,88,61,0,0,model_X
subj_03,2025-05-07T12:44:00,67,71,20,0,model_X
subj_03,2025-05-07T12:45:00,56,61,10,0,model_X
subj_03,2025-05-07T12:46:00,58,75,7,0,model_X
subj_03,2025-05-07T12:47:00,64,51,14,0,model_X
subj_03,2025-05-07T12:48:00,73,48,0,0,model_X
subj_03,2025-05-07T12:49:00,49,77,13,0,model_X
subj_03,2025-05-07T12:50:00,64,50,0,0,model_X
subj_03,2025-05-07T12:51:00,62,35,2,0,model_X
subj_03,2025-05-07T12:52:00,74,64,15,0,model_X
subj_03,2025-05-07T12:53:00,73,44,13,0,model_X
subj_03,2025-05-07T12:54:00,72,61,40,0,model_X
subj_03,2025-05-07T12:55:00,68,55,5,0,model_X
subj_03,2025-05-07T12:56:00,87,44,0,0,model_X
subj_03,2025-05-07T12:57:00,70,45,17,0,model_X
subj_03,2025-05-07T12:58:00,73,41,0,0,model_X
subj_03,2025-05-07T12:59:00,81,46,0,0,model_X
subj_03,2025-05-07T13:00:00,71,39,0,0,model_X
subj_03,2025-05-07T13:01:00,58,44,44,0,model_X
subj_03,2025-05-07T13:02:00,46,44,22,0,model_X
subj_03,2025-05-07T13:03:00,68,42,0,0,model_X
subj_03,2025-05-07T13:04:00,65,51,16,0,model_X
subj_03,2025-05-07T13:05:00,58,41,8,0,model_X
subj_03,2025-05-07T13:06:00,80,65,4,0,model_X
subj_03,2025-05-07T13:07:00,64,39,13,0,model_X
subj_03,2025-05-07T13:08:00,67,25,21,0,model_X
subj_03,2025-05-07T13:09:00,57,37,25,0,model_X
subj_03,2025-05-07T13:10:00,66,53,0,0,model_X
subj_03,2025-05-07T13:11:00,81,44,19,0,model_X
subj_03,2025-05-07T13:12:00,76,94,25,0,model_X
subj_03,2025-05-07T13:13:00,79,63,7,0,model_X
subj_03,2025-05-07T13:14:00,60,61,12,0,model_X
subj_03,2025-05-07T13:15:00,79,53,0,0,model_X
subj_03,2025-05-07T13:16:00,71,18,0,0,model_X
subj_03,2025-05-07T13:17:00,56,53,1,0,model_X
subj_03,2025-05-07T13:18:00,77,37,9,0,model_X
subj_03,2025-05-07T13:19:00,84,35,4,0,model_X
subj_03,2025-05-07T13:20:00,60,33,32,0,model_X
subj_03,2025-05-07T13:21:00,40,59,0,0,model_X
subj_03,2025-05-07T13:22:00,94,40,30,0,model_X
subj_03,2025-05-07T13:23:00,49,45,9,0,model_X
subj_03,2025-05-07T13:24:00,76,73,16,0,model_X
subj_03,2025-05-07T13:25:00,68,69,25,0,model_X
subj_03,2025-05-07T13:26:00,80,61,0,0,model_X
subj_03,2025-05-07T13:27:00,75,41,12,0,model_X
subj_03,2025-05-07T13:28:00,55,54,26,0,model_X
subj_03,2025-05-07T13:29:00,74,45,1,0,model_X
subj_03,2025-05-07T13:30:00,58,40,4,0,model_X
subj_03,2025-05-07T13:31:00,57,73,11,0,model_X
subj_03,2025-05-07T13:32:00,75,58,30,0,model_X
subj_03,2025-05-07T13:33:00,74,36,0,0,model_X
subj_03,2025-05-07T13:34:00,71,46,3,0,model_X
subj_03,2025-05-07T13:35:00,82,33,7,0,model_X
subj_03,2025-05-07T13:36:00,55,67,2,0,model_X
subj_03,2025-05-07T13:37:00,80,50,52,0,model_X
subj_03,2025-05-07T13:38:00,66,69,10,0,model_X
subj_03,2025-05-07T13:39:00,57,75,0,0,model_X
subj_03,2025-05-07T13:40:00,68,64,25,0,model_X
subj_03,2025-05-07T13:41:00,85,37,0,0,model_X
subj_03,2025-05-07T13:42:00,80,75,19,0,model_X
subj_03,2025-05-07T13:43:00,78,55,0,0,model_X
subj_03,2025-05-07T13:44:00,50,45,0,0,model_X
subj_03,2025-05-07T13:45:00,57,38,15,0,model_X
subj_03,2025-05-07T13:46:00,69,46,4,0,model_X
subj_03,2025-05-07T13:47:00,76,30,30,0,model_X
subj_03,2025-05-07T13:48:00,72,73,0,0,model_X
subj_03,2025-05-07T13:49:00,61,65,0,0,model_X
subj_03,2025-05-07T13:50:00,85,88,27,0,model_X
subj_03,2025-05-07T13:51:00,78,59,0,0,model_X
subj_03,2025-05-07T13:52:00,70,36,0,0,model_X
subj_03,2025-05-07T13:53:00,95,76,4,0,model_X
subj_03,2025-05-07T13:54:00,64,55,6,0,model_X
subj_03,2025-05-07T13:55:00,52,50,21,0,model_X
subj_03,2025-05-07T13:56:00,71,48,0,0,model_X
subj_03,2025-05-07T13:57:00,93,67,5,0,model_X
subj_03,2025-05-07T13:58:00,59,69,19,0,model_X
subj_03,2025-05-07T13:59:00,78,42,10,0,model_X
subj_03,2025-05-07T14:00:00,76,42,8,0,model_X
subj_03,2025-05-07T14:01:00,93,43,10,0,model_X
subj_03,2025-05-07T14:02:00,58,48,19,0,model_X
subj_03,2025-05-07T14:03:00,69,48,0,0,model_X
subj_03,2025-05-07T14:04:00,72,55,0,0,model_X
subj_03,2025-05-07T14:05:00,68,52,0,0,model_X
subj_03,2025-05-07T14:06:00,71,54,4,0,model_X
subj_03,2025-05-07T14:07:00,71,67,12,0,model_X
subj_03,2025-05-07T14:08:00,69,51,21,0,model_X
subj_03,2025-05-07T14:09:00,78,61,2,0,model_X
subj_03,2025-05-07T14:10:00,70,77,6,0,model_X
subj_03,2025-05-07T14:11:00,58,53,0,0,model_X
subj_03,2025-05-07T14:12:00,64,66,9,0,model_X
subj_03,2025-05-07T14:13:00,65,40,0,0,model_X
subj_03,2025-05-07T14:14:00,68,68,4,0,model_X
subj_03,2025-05-07T14:15:00,57,51,14,0,model_X
subj_03,2025-05-07T14:16:00,77,74,16,0,model_X
subj_03,2025-05-07T14:17:00,66,47,0,0,model_X
subj_03,2025-05-07T14:18:00,80,55,0,0,model_X
subj_03,2025-05-07T14:19:00,94,60,0,0,model_X
subj_03,2025-05-07T14:20:00,80,53,17,0,model_X
subj_03,2025-05-07T14:21:00,82,55,0,0,model_X
subj_03,2025-05-07T14:22:00,95,69,5,0,model_X
subj_03,2025-05-07T14:23:00,61,69,3,0,model_X
subj_03,2025-05-07T14:24:00,75,34,16,0,model_X
subj_03,2025-05-07T14:25:00,68,61,18,0,model_X
subj_03,2025-05-07T14:26:00,69,41,20,0,model_X
subj_03,2025-05-07T14:27:00,74,57,0,0,model_X
subj_03,2025-05-07T14:28:00,70,52,0,0,model_X
subj_03,2025-05-07T14:29:00,87,75,28,0,model_X
subj_03,2025-05-07T14:30:00,80,66,0,0,model_X
subj_03,2025-05-07T14:31:00,71,33,31,0,model_X
subj_03,2025-05-07T14:32:00,67,63,23,0,model_X
subj_03,2025-05-07T14:33:00,64,41,28,0,model_X
subj_03,2025-05-07T14:34:00,77,70,12,0,model_X
subj_03,2025-05-07T14:35:00,56,51,0,0,model_X
subj_03,2025-05-07T14:36:00,70,39,0,0,model_X
subj_03,2025-05-07T14:37:00,73,43,5,0,model_X
subj_03,2025-05-07T14:38:00,68,72,1,0,model_X
subj_03,2025-05-07T14:39:00,68,72,7,0,model_X
subj_03,2025-05-07T14:40:00,71,57,16,0,model_X
subj_03,2025-05-07T14:41:00,68,66,26,0,model_X
subj_03,2025-05-07T14:42:00,81,57,4,0,model_X
subj_03,2025-05-07T14:43:00,73,55,0,0,model_X
subj_03,2025-05-07T14:44:00,67,68,12,0,model_X
subj_03,2025-05-07T14:45:00,73,69,4,0,model_X
subj_03,2025-05-07T14:46:00,65,41,16,0,model_X
subj_03,2025-05-07T14:47:00,73,70,34,0,model_X
subj_03,2025-05-07T14:48:00,69,58,19,0,model_X
subj_03,2025-05-07T14:49:00,70,52,28,0,model_X
subj_03,2025-05-07T14:50:00,82,54,10,0,model_X
subj_03,2025-05-07T14:51:00,64,39,0,0,model_X
subj_03,2025-05-07T14:52:00,68,25,0,0,model_X
subj_03,2025-05-07T14:53:00,72,35,4,0,model_X
subj_03,2025-05-07T14:54:00,68,69,0,0,model_X
subj_03,2025-05-07T14:55:00,53,55,0,0,model_X
subj_03,2025-05-07T14:56:00,71,43,15,0,model_X
subj_03,2025-05-07T14:57:00,60,74,5,0,model_X
subj_03,2025-05-07T14:58:00,61,63,15,0,model_X
subj_03,2025-05-07T14:59:00,74,52,9,0,model_X
subj_03,2025-05-07T15:00:00,63,71,1,0,model_X
subj_03,2025-05-07T15:01:00,71,42,0,0,model_X
subj_03,2025-05-07T15:02:00,71,65,22,0,model_X
subj_03,2025-05-07T15:03:00,64,58,1,0,model_X
subj_03,2025-05-07T15:04:00,78,48,36,0,model_X
subj_03,2025-05-07T15:05:00,69,67,11,0,model_X
subj_03,2025-05-07T15:06:00,69,56,8,0,model_X
subj_03,2025-05-07T15:07:00,71,63,0,0,model_X
subj_03,2025-05-07T15:08:00,67,66,22,0,model_X
subj_03,2025-05-07T15:09:00,85,71,4,0,model_X
subj_03,2025-05-07T15:10:00,82,29,0,0,model_X
subj_03,2025-05-07T15:11:00,83,58,6,0,model_X
subj_03,2025-05-07T15:12:00,69,37,12,0,model_X
subj_03,2025-05-07T15:13:00,61,52,10,0,model_X
subj_03,2025-05-07T15:14:00,56,62,0,0,model_X
subj_03,2025-05-07T15:15:00,78,67,0,0,model_X
subj_03,2025-05-07T15:16:00,70,75,11,0,model_X
subj_03,2025-05-07T15:17:00,87,65,27,0,model_X
subj_03,2025-05-07T15:18:00,61,61,4,0,model_X
subj_03,2025-05-07T15:19:00,67,74,0,0,model_X
subj_03,2025-05-07T15:20:00,68,62,38,0,model_X
subj_03,2025-05-07T15:21:00,52,39,0,0,model_X
subj_03,2025-05-07T15:22:00,47,54,0,0,model_X
subj_03,2025-05-07T15:23:00,57,62,11,0,model_X
subj_03,2025-05-07T15:24:00,84,61,26,0,model_X
subj_03,2025-05-07T15:25:00,66,55,0,0,model_X
subj_03,2025-05-07T15:26:00,69,46,3,0,model_X
subj_03,2025-05-07T15:27:00,78,36,0,0,model_X
subj_03,2025-05-07T15:28:00,51,47,0,0,model_X
subj_03,2025-05-07T15:29:00,83,89,11,0,model_X
subj_03,2025-05-07T15:30:00,66,32,0,0,model_X
subj_03,2025-05-07T15:31:00,73,54,0,0,model_X
subj_03,2025-05-07T15:32:00,73,65,0,0,model_X
subj_03,2025-05-07T15:33:00,77,60,0,0,model_X
subj_03,2025-05-07T15:34:00,62,54,7,0,model_X
subj_03,2025-05-07T15:35:00,67,57,35,0,model_X
subj_03,2025-05-07T15:36:00,66,84,19,0,model_X
subj_03,2025-05-07T15:37:00,51,48,0,0,model_X
subj_03,2025-05-07T15:38:00,75,52,56,0,model_X
subj_03,2025-05-07T15:39:00,77,53,4,0,model_X
subj_03,2025-05-07T15:40:00,61,72,0,0,model_X
subj_03,2025-05-07T15:41:00,60,48,18,0,model_X
subj_03,2025-05-07T15:42:00,55,81,30,0,model_X
subj_03,2025-05-07T15:43:00,52,67,9,0,model_X
subj_03,2025-05-07T15:44:00,67,76,26,0,model_X
subj_03,2025-05-07T15:45:00,87,51,0,0,model_X
subj_03,2025-05-07T15:46:00,73,55,1,0,model_X
subj_03,2025-05-07T15:47:00,65,61,9,0,model_X
subj_03,2025-05-07T15:48:00,77,83,16,0,model_X
subj_03,2025-05-07T15:49:00,76,46,12,0,model_X
subj_03,2025-05-07T15:50:00,68,71,0,0,model_X
subj_03,2025-05-07T15:51:00,91,53,5,0,model_X
subj_03,2025-05-07T15:52:00,73,55,0,0,model_X
subj_03,2025-05-07T15:53:00,81,65,12,0,model_X
subj_03,2025-05-07T15:54:00,72,29,14,0,model_X
subj_03,2025-05-07T15:55:00,70,43,0,0,model_X
subj_03,2025-05-07T15:56:00,66,42,19,0,model_X
subj_03,2025-05-07T15:57:00,85,66,19,0,model_X
subj_03,2025-05-07T15:58:00,68,46,0,0,model_X
subj_03,2025-05-07T15:59:00,68,74,36,0,model_X
subj_03,2025-05-07T16:00:00,77,50,0,0,model_X
subj_03,2025-05-07T16:01:00,69,42,9,0,model_X
subj_03,2025-05-07T16:02:00,70,58,14,0,model_X
subj_03,2025-05-07T16:03:00,51,64,30,0,model_X
subj_03,2025-05-07T16:04:00,77,71,24,0,model_X
subj_03,2025-05-07T16:05:00,76,54,7,0,model_X
subj_03,2025-05-07T16:06:00,79,46,0,0,model_X
subj_03,2025-05-07T16:07:00,62,100,1,0,model_X
subj_03,2025-05-07T16:08:00,75,29,0,0,model_X
subj_03,2025-05-07T16:09:00,58,63,19,0,model_X
subj_03,2025-05-07T16:10:00,80,38,12,0,model_X
subj_03,2025-05-07T16:11:00,67,47,0,0,model_X
subj_03,2025-05-07T16:12:00,57,52,0,0,model_X
subj_03,2025-05-07T16:13:00,55,45,13,0,model_X
subj_03,2025-05-07T16:14:00,85,79,0,0,model_X
subj_03,2025-05-07T16:15:00,70,61,6,0,model_X
subj_03,2025-05-07T16:16:00,90,70,0,0,model_X
subj_03,2025-05-07T16:17:00,63,64,18,0,model_X
subj_03,2025-05-07T16:18:00,73,76,0,0,model_X
subj_03,2025-05-07T16:19:00,74,35,12,0,model_X
subj_03,2025-05-07T16:20:00,68,78,23,0,model_X
subj_03,2025-05-07T16:21:00,52,75,0,0,model_X
subj_03,2025-05-07T16:22:00,80,31,29,0,model_X
subj_03,2025-05-07T16:23:00,72,53,0,0,model_X
subj_03,2025-05-07T16:24:00,88,42,0,0,model_X
subj_03,2025-05-07T16:25:00,62,42,25,0,model_X
subj_03,2025-05-07T16:26:00,68,69,5,0,model_X
subj_03,2025-05-07T16:27:00,60,98,0,0,model_X
subj_03,2025-05-07T16:28:00,82,50,24,0,model_X
subj_03,2025-05-07T16:29:00,72,65,0,0,model_X
subj_03,2025-05-07T16:30:00,72,79,14,0,model_X
subj_03,2025-05-07T16:31:00,88,49,1,0,model_X
subj_03,2025-05-07T16:32:00,77,60,21,0,model_X
subj_03,2025-05-07T16:33:00,72,40,19,0,model_X
subj_03,2025-05-07T16:34:00,86,34,0,0,model_X
subj_03,2025-05-07T16:35:00,86,33,0,0,model_X
subj_03,2025-05-07T16:36:00,56,62,31,0,model_X
subj_03,2025-05-07T16:37:00,80,33,16,0,model_X
subj_03,2025-05-07T16:38:00,66,48,24,0,model_X
subj_03,2025-05-07T16:39:00,59,69,25,0,model_X
subj_03,2025-05-07T16:40:00,83,79,7,0,model_X
subj_03,2025-05-07T16:41:00,61,26,0,0,model_X
subj_03,2025-05-07T16:42:00,67,56,22,0,model_X
subj_03,2025-05-07T16:43:00,87,54,7,0,model_X
subj_03,2025-05-07T16:44:00,77,48,5,0,model_X
subj_03,2025-05-07T16:45:00,79,81,18,0,model_X
subj_03,2025-05-07T16:46:00,73,73,0,0,model_X
subj_03,2025-05-07T16:47:00,59,29,3,0,model_X
subj_03,2025-05-07T16:48:00,52,51,8,0,model_X
subj_03,2025-05-07T16:49:00,55,18,0,0,model_X
subj_03,2025-05-07T16:50:00,82,57,0,0,model_X
subj_03,2025-05-07T16:51:00,78,47,0,0,model_X
subj_03,2025-05-07T16:52:00,63,64,5,0,model_X
subj_03,2025-05-07T16:53:00,66,58,12,0,model_X
subj_03,2025-05-07T16:54:00,77,68,0,0,model_X
subj_03,2025-05-07T16:55:00,81,92,0,0,model_X
subj_03,2025-05-07T16:56:00,66,73,0,0,model_X
subj_03,2025-05-07T16:57:00,85,66,0,0,model_X
subj_03,2025-05-07T16:58:00,83,77,0,0,model_X
subj_03,2025-05-07T16:59:00,88,56,0,0,model_X
subj_03,2025-05-07T17:00:00,76,73,22,0,model_X
subj_03,2025-05-07T17:01:00,76,58,30,0,model_X
subj_03,2025-05-07T17:02:00,77,42,10,0,model_X
subj_03,2025-05-07T17:03:00,56,50,2,0,model_X
subj_03,2025-05-07T17:04:00,73,19,31,0,model_X
subj_03,2025-05-07T17:05:00,64,61,0,0,model_X
subj_03,2025-05-07T17:06:00,74,77,41,0,model_X
subj_03,2025-05-07T17:07:00,92,68,13,0,model_X
subj_03,2025-05-07T17:08:00,64,63,6,0,model_X
subj_03,2025-05-07T17:09:00,63,52,0,0,model_X
subj_03,2025-05-07T17:10:00,52,24,0,0,model_X
subj_03,2025-05-07T17:11:00,73,77,24,0,model_X
subj_03,2025-05-07T17:12:00,47,100,17,0,model_X
subj_03,2025-05-07T17:13:00,60,62,0,0,model_X
subj_03,2025-05-07T17:14:00,61,28,0,0,model_X
subj_03,2025-05-07T17:15:00,69,48,6,0,model_X
subj_03,2025-05-07T17:16:00,58,70,0,0,model_X
subj_03,2025-05-07T17:17:00,61,50,0,0,model_X
subj_03,2025-05-07T17:18:00,57,61,24,0,model_X
subj_03,2025-05-07T17:19:00,68,59,0,0,model_X
subj_03,2025-05-07T17:20:00,78,34,0,0,model_X
subj_03,2025-05-07T17:21:00,66,68,0,0,model_X
subj_03,2025-05-07T17:22:00,76,34,0,0,model_X
subj_03,2025-05-07T17:23:00,56,86,4,0,model_X
subj_03,2025-05-07T17:24:00,79,38,36,0,model_X
subj_03,2025-05-07T17:25:00,67,52,0,0,model_X
subj_03,2025-05-07T17:26:00,60,59,15,0,model_X
subj_03,2025-05-07T17:27:00,55,59,4,0,model_X
subj_03,2025-05-07T17:28:00,62,83,11,0,model_X
subj_03,2025-05-07T17:29:00,50,68,10,0,model_X
subj_03,2025-05-07T17:30:00,63,52,0,0,model_X
subj_03,2025-05-07T17:31:00,55,32,9,0,model_X
subj_03,2025-05-07T17:32:00,69,53,3,0,model_X
subj_03,2025-05-07T17:33:00,61,39,13,0,model_X
subj_03,2025-05-07T17:34:00,73,67,1,0,model_X
subj_03,2025-05-07T17:35:00,53,38,0,0,model_X
subj_03,2025-05-07T17:36:00,55,39,0,0,model_X
subj_03,2025-05-07T17:37:00,66,52,17,0,model_X
subj_03,2025-05-07T17:38:00,65,77,0,0,model_X
subj_03,2025-05-07T17:39:00,71,39,45,0,model_X
subj_03,2025-05-07T17:40:00,74,39,0,0,model_X
subj_03,2025-05-07T17:41:00,76,64,16,0,model_X
subj_03,2025-05-07T17:42:00,51,40,4,0,model_X
subj_03,2025-05-07T17:43:00,74,52,0,0,model_X
subj_03,2025-05-07T17:44:00,53,55,0,0,model_X
subj_03,2025-05-07T17:45:00,70,62,23,0,model_X
subj_03,2025-05-07T17:46:00,69,51,0,0,model_X
subj_03,2025-05-07T17:47:00,70,48,15,0,model_X
subj_03,2025-05-07T17:48:00,73,21,0,0,model_X
subj_03,2025-05-07T17:49:00,70,43,2,0,model_X
subj_03,2025-05-07T17:50:00,67,36,0,0,model_X
subj_03,2025-05-07T17:51:00,79,60,34,0,model_X
subj_03,2025-05-07T17:52:00,74,57,0,0,model_X
subj_03,2025-05-07T17:53:00,66,48,6,0,model_X
subj_03,2025-05-07T17:54:00,64,60,5,0,model_X
subj_03,2025-05-07T17:55:00,66,40,14,0,model_X
subj_03,2025-05-07T17:56:00,70,63,1,0,model_X
subj_03,2025-05-07T17:57:00,67,49,0,0,model_X
subj_03,2025-05-07T17:58:00,67,39,15,0,model_X
subj_03,2025-05-07T17:59:00,77,34,31,0,model_X
subj_03,2025-05-07T18:00:00,75,30,8,0,model_X
subj_03,2025-05-07T18:01:00,87,78,0,0,model_X
subj_03,2025-05-07T18:02:00,62,41,35,0,model_X
subj_03,2025-05-07T18:03:00,71,53,0,0,model_X
subj_03,2025-05-07T18:04:00,52,37,0,0,model_X
subj_03,2025-05-07T18:05:00,56,63,19,0,model_X
subj_03,2025-05-07T18:06:00,58,86,0,0,model_X
subj_03,2025-05-07T18:07:00,78,65,0,0,model_X
subj_03,2025-05-07T18:08:00,70,51,15,0,model_X
subj_03,2025-05-07T18:09:00,66,51,16,0,model_X
subj_03,2025-05-07T18:10:00,83,76,7,0,model_X
subj_03,2025-05-07T18:11:00,72,47,8,0,model_X
subj_03,2025-05-07T18:12:00,70,49,6,0,model_X
subj_03,2025-05-07T18:13:00,69,60,9,0,model_X
subj_03,2025-05-07T18:14:00,68,57,1,0,model_X
subj_03,2025-05-07T18:15:00,61,34,3,0,model_X
